Model,Dealer Group,Year,Month,Week,Forecast,Sellout
Product 7,Dealer Group 6,2018,10,42,,33
Product 3,Dealer Group 2,2018,10,43,,1705
Product 7,Dealer Group 2,2018,10,43,,1043
Product 6,Dealer Group 5,2018,10,43,,0
Product 2,Dealer Group 1,2018,10,43,,0
Product 6,Dealer Group 1,2018,10,43,,548
Product 5,Dealer Group 6,2018,10,43,,59
Product 5,Dealer Group 7,2018,10,43,,1821
Product 6,Dealer Group 2,2018,10,43,,1401
Product 2,Dealer Group 5,2018,10,43,,0
Product 7,Dealer Group 6,2018,10,43,,105
Product 4,Dealer Group 7,2018,10,43,,367
Product 5,Dealer Group 1,2018,10,43,,1362
Product 3,Dealer Group 8,2018,10,43,,2881
Product 7,Dealer Group 1,2018,10,43,,215
Product 3,Dealer Group 1,2018,10,43,,688
Product 2,Dealer Group 2,2018,10,43,,1423
Product 3,Dealer Group 4,2018,10,43,,100
Product 4,Dealer Group 5,2018,10,43,,0
Product 4,Dealer Group 6,2018,10,43,,48
Product 6,Dealer Group 4,2018,10,43,,46
Product 4,Dealer Group 4,2018,10,43,,2
Product 7,Dealer Group 5,2018,10,43,,0
Product 3,Dealer Group 6,2018,10,43,,90
Product 5,Dealer Group 8,2018,10,43,,77
Product 5,Dealer Group 5,2018,10,43,,0
Product 6,Dealer Group 6,2018,10,43,,15
Product 3,Dealer Group 7,2018,10,43,,857
Product 1,Dealer Group 1,2018,10,43,,0
Product 4,Dealer Group 1,2018,10,43,,321
Product 5,Dealer Group 2,2018,10,43,,767
Product 9,Dealer Group 2,2018,10,43,,0
Product 7,Dealer Group 7,2018,10,43,,29
Product 6,Dealer Group 8,2018,10,43,,5359
Product 4,Dealer Group 8,2018,10,43,,1270
Product 7,Dealer Group 4,2018,10,43,,4
Product 2,Dealer Group 7,2018,10,43,,890
Product 2,Dealer Group 8,2018,10,43,,3738
Product 2,Dealer Group 4,2018,10,43,,70
Product 5,Dealer Group 4,2018,10,43,,40
Product 7,Dealer Group 8,2018,10,43,,217
Product 2,Dealer Group 6,2018,10,43,,44
Product 4,Dealer Group 2,2018,10,43,,876
Product 6,Dealer Group 7,2018,10,43,,1024
Product 3,Dealer Group 6,2018,10,44,,85
Product 5,Dealer Group 8,2018,10,44,,108
Product 4,Dealer Group 6,2018,10,44,,37
Product 4,Dealer Group 8,2018,10,44,,1305
Product 7,Dealer Group 8,2018,10,44,,239
Product 4,Dealer Group 2,2018,10,44,,966
Product 6,Dealer Group 6,2018,10,44,,32
Product 3,Dealer Group 2,2018,10,44,,1799
Product 7,Dealer Group 4,2018,10,44,,14
Product 4,Dealer Group 4,2018,10,44,,3
Product 2,Dealer Group 4,2018,10,44,,84
Product 6,Dealer Group 4,2018,10,44,,61
Product 4,Dealer Group 5,2018,10,44,,0
Product 2,Dealer Group 7,2018,10,44,,1301
Product 6,Dealer Group 7,2018,10,44,,974
Product 5,Dealer Group 4,2018,10,44,,51
Product 7,Dealer Group 6,2018,10,44,,51
Product 2,Dealer Group 1,2018,10,44,,0
Product 2,Dealer Group 8,2018,10,44,,3926
Product 9,Dealer Group 2,2018,10,44,,0
Product 5,Dealer Group 7,2018,10,44,,2038
Product 7,Dealer Group 2,2018,10,44,,1113
Product 5,Dealer Group 5,2018,10,44,,0
Product 4,Dealer Group 1,2018,10,44,,302
Product 5,Dealer Group 6,2018,10,44,,127
Product 3,Dealer Group 1,2018,10,44,,742
Product 6,Dealer Group 5,2018,10,44,,0
Product 4,Dealer Group 7,2018,10,44,,483
Product 5,Dealer Group 2,2018,10,44,,1014
Product 7,Dealer Group 7,2018,10,44,,95
Product 3,Dealer Group 8,2018,10,44,,3142
Product 6,Dealer Group 2,2018,10,44,,1217
Product 7,Dealer Group 5,2018,10,44,,0
Product 2,Dealer Group 6,2018,10,44,,46
Product 3,Dealer Group 4,2018,10,44,,98
Product 3,Dealer Group 7,2018,10,44,,1080
Product 6,Dealer Group 1,2018,10,44,,1014
Product 5,Dealer Group 1,2018,10,44,,1424
Product 1,Dealer Group 1,2018,10,44,,0
Product 2,Dealer Group 2,2018,10,44,,1461
Product 7,Dealer Group 1,2018,10,44,,402
Product 2,Dealer Group 5,2018,10,44,,0
Product 6,Dealer Group 8,2018,10,44,,5882
Product 2,Dealer Group 6,2018,11,45,,102
Product 4,Dealer Group 8,2018,11,45,,1400
Product 3,Dealer Group 7,2018,11,45,,1242
Product 4,Dealer Group 2,2018,11,45,,1005
Product 3,Dealer Group 4,2018,11,45,,114
Product 6,Dealer Group 7,2018,11,45,,1094
Product 7,Dealer Group 6,2018,11,45,,60
Product 5,Dealer Group 7,2018,11,45,,2120
Product 3,Dealer Group 6,2018,11,45,,110
Product 7,Dealer Group 2,2018,11,45,,1264
Product 3,Dealer Group 1,2018,11,45,,832
Product 4,Dealer Group 5,2018,11,45,,0
Product 3,Dealer Group 2,2018,11,45,,1774
Product 6,Dealer Group 2,2018,11,45,,1560
Product 7,Dealer Group 7,2018,11,45,,155
Product 6,Dealer Group 1,2018,11,45,,862
Product 4,Dealer Group 1,2018,11,45,,264
Product 4,Dealer Group 6,2018,11,45,,79
Product 4,Dealer Group 7,2018,11,45,,545
Product 2,Dealer Group 8,2018,11,45,,4588
Product 1,Dealer Group 1,2018,11,45,,0
Product 5,Dealer Group 5,2018,11,45,,0
Product 6,Dealer Group 5,2018,11,45,,0
Product 2,Dealer Group 1,2018,11,45,,0
Product 5,Dealer Group 2,2018,11,45,,833
Product 2,Dealer Group 4,2018,11,45,,86
Product 6,Dealer Group 4,2018,11,45,,43
Product 6,Dealer Group 8,2018,11,45,,5756
Product 5,Dealer Group 6,2018,11,45,,128
Product 2,Dealer Group 7,2018,11,45,,1324
Product 5,Dealer Group 1,2018,11,45,,1656
Product 2,Dealer Group 5,2018,11,45,,0
Product 7,Dealer Group 4,2018,11,45,,10
Product 2,Dealer Group 2,2018,11,45,,1623
Product 7,Dealer Group 5,2018,11,45,,0
Product 3,Dealer Group 8,2018,11,45,,3308
Product 5,Dealer Group 4,2018,11,45,,61
Product 6,Dealer Group 6,2018,11,45,,45
Product 5,Dealer Group 8,2018,11,45,,323
Product 7,Dealer Group 8,2018,11,45,,213
Product 7,Dealer Group 1,2018,11,45,,336
Product 9,Dealer Group 2,2018,11,45,,0
Product 4,Dealer Group 4,2018,11,45,,6
Product 2,Dealer Group 8,2018,11,46,,4342
Product 4,Dealer Group 2,2018,11,46,,1098
Product 5,Dealer Group 5,2018,11,46,,0
Product 2,Dealer Group 4,2018,11,46,,63
Product 5,Dealer Group 2,2018,11,46,,1038
Product 7,Dealer Group 7,2018,11,46,,129
Product 4,Dealer Group 7,2018,11,46,,559
Product 6,Dealer Group 7,2018,11,46,,1093
Product 7,Dealer Group 6,2018,11,46,,97
Product 3,Dealer Group 8,2018,11,46,,3394
Product 3,Dealer Group 2,2018,11,46,,1927
Product 5,Dealer Group 6,2018,11,46,,102
Product 6,Dealer Group 1,2018,11,46,,968
Product 3,Dealer Group 7,2018,11,46,,1221
Product 4,Dealer Group 4,2018,11,46,,-2
Product 6,Dealer Group 4,2018,11,46,,37
Product 2,Dealer Group 5,2018,11,46,,0
Product 4,Dealer Group 5,2018,11,46,,0
Product 7,Dealer Group 1,2018,11,46,,389
Product 7,Dealer Group 4,2018,11,46,,2
Product 6,Dealer Group 6,2018,11,46,,45
Product 9,Dealer Group 2,2018,11,46,,0
Product 3,Dealer Group 4,2018,11,46,,153
Product 2,Dealer Group 1,2018,11,46,,0
Product 4,Dealer Group 8,2018,11,46,,1399
Product 5,Dealer Group 4,2018,11,46,,45
Product 2,Dealer Group 2,2018,11,46,,1780
Product 6,Dealer Group 2,2018,11,46,,1348
Product 2,Dealer Group 6,2018,11,46,,99
Product 7,Dealer Group 2,2018,11,46,,1789
Product 5,Dealer Group 7,2018,11,46,,2081
Product 4,Dealer Group 6,2018,11,46,,79
Product 2,Dealer Group 7,2018,11,46,,1301
Product 6,Dealer Group 8,2018,11,46,,5677
Product 7,Dealer Group 5,2018,11,46,,0
Product 3,Dealer Group 6,2018,11,46,,140
Product 5,Dealer Group 8,2018,11,46,,438
Product 7,Dealer Group 8,2018,11,46,,268
Product 4,Dealer Group 1,2018,11,46,,365
Product 5,Dealer Group 1,2018,11,46,,1789
Product 1,Dealer Group 1,2018,11,46,,0
Product 3,Dealer Group 1,2018,11,46,,926
Product 6,Dealer Group 5,2018,11,46,,0
Product 1,Dealer Group 1,2018,11,47,,0
Product 7,Dealer Group 2,2018,11,47,,11589
Product 2,Dealer Group 8,2018,11,47,,6803
Product 6,Dealer Group 2,2018,11,47,,2070
Product 3,Dealer Group 7,2018,11,47,,3720
Product 3,Dealer Group 2,2018,11,47,,3049
Product 3,Dealer Group 8,2018,11,47,,6216
Product 6,Dealer Group 5,2018,11,47,,0
Product 5,Dealer Group 5,2018,11,47,,0
Product 2,Dealer Group 4,2018,11,47,,140
Product 5,Dealer Group 4,2018,11,47,,110
Product 2,Dealer Group 1,2018,11,47,,0
Product 6,Dealer Group 7,2018,11,47,,2075
Product 6,Dealer Group 1,2018,11,47,,1867
Product 5,Dealer Group 8,2018,11,47,,778
Product 6,Dealer Group 4,2018,11,47,,85
Product 7,Dealer Group 6,2018,11,47,,189
Product 4,Dealer Group 5,2018,11,47,,0
Product 2,Dealer Group 6,2018,11,47,,73
Product 4,Dealer Group 2,2018,11,47,,1763
Product 4,Dealer Group 4,2018,11,47,,4
Product 4,Dealer Group 6,2018,11,47,,47
Product 4,Dealer Group 7,2018,11,47,,1806
Product 4,Dealer Group 1,2018,11,47,,593
Product 7,Dealer Group 7,2018,11,47,,2972
Product 2,Dealer Group 2,2018,11,47,,2210
Product 5,Dealer Group 2,2018,11,47,,1511
Product 6,Dealer Group 8,2018,11,47,,8908
Product 7,Dealer Group 8,2018,11,47,,692
Product 7,Dealer Group 4,2018,11,47,,24
Product 2,Dealer Group 7,2018,11,47,,3979
Product 5,Dealer Group 1,2018,11,47,,1956
Product 7,Dealer Group 5,2018,11,47,,0
Product 6,Dealer Group 6,2018,11,47,,51
Product 4,Dealer Group 8,2018,11,47,,2563
Product 3,Dealer Group 1,2018,11,47,,979
Product 9,Dealer Group 2,2018,11,47,,0
Product 5,Dealer Group 6,2018,11,47,,114
Product 3,Dealer Group 4,2018,11,47,,266
Product 3,Dealer Group 6,2018,11,47,,163
Product 5,Dealer Group 7,2018,11,47,,4437
Product 7,Dealer Group 1,2018,11,47,,3703
Product 2,Dealer Group 5,2018,11,47,,0
Product 7,Dealer Group 1,2018,11,48,,3605
Product 1,Dealer Group 1,2018,11,48,,0
Product 2,Dealer Group 8,2018,11,48,,6819
Product 5,Dealer Group 5,2018,11,48,,0
Product 6,Dealer Group 7,2018,11,48,,2022
Product 4,Dealer Group 7,2018,11,48,,923
Product 5,Dealer Group 8,2018,11,48,,1516
Product 2,Dealer Group 7,2018,11,48,,2535
Product 3,Dealer Group 2,2018,11,48,,2704
Product 3,Dealer Group 8,2018,11,48,,7970
Product 4,Dealer Group 4,2018,11,48,,2
Product 7,Dealer Group 7,2018,11,48,,391
Product 7,Dealer Group 8,2018,11,48,,724
Product 2,Dealer Group 5,2018,11,48,,0
Product 5,Dealer Group 6,2018,11,48,,68
Product 5,Dealer Group 1,2018,11,48,,4406
Product 7,Dealer Group 2,2018,11,48,,3991
Product 2,Dealer Group 4,2018,11,48,,150
Product 3,Dealer Group 7,2018,11,48,,3086
Product 2,Dealer Group 6,2018,11,48,,89
Product 3,Dealer Group 6,2018,11,48,,149
Product 5,Dealer Group 2,2018,11,48,,1155
Product 6,Dealer Group 4,2018,11,48,,58
Product 6,Dealer Group 5,2018,11,48,,0
Product 4,Dealer Group 6,2018,11,48,,132
Product 5,Dealer Group 7,2018,11,48,,2556
Product 2,Dealer Group 1,2018,11,48,,0
Product 6,Dealer Group 1,2018,11,48,,1149
Product 6,Dealer Group 8,2018,11,48,,8916
Product 6,Dealer Group 2,2018,11,48,,1781
Product 2,Dealer Group 2,2018,11,48,,1854
Product 9,Dealer Group 2,2018,11,48,,0
Product 7,Dealer Group 6,2018,11,48,,560
Product 4,Dealer Group 8,2018,11,48,,2513
Product 5,Dealer Group 4,2018,11,48,,102
Product 3,Dealer Group 4,2018,11,48,,212
Product 4,Dealer Group 5,2018,11,48,,0
Product 4,Dealer Group 1,2018,11,48,,1163
Product 4,Dealer Group 2,2018,11,48,,1335
Product 3,Dealer Group 1,2018,11,48,,1641
Product 7,Dealer Group 4,2018,11,48,,51
Product 7,Dealer Group 5,2018,11,48,,0
Product 6,Dealer Group 6,2018,11,48,,27
Product 7,Dealer Group 2,2018,12,49,,4641
Product 7,Dealer Group 6,2018,12,49,,54
Product 6,Dealer Group 8,2018,12,49,,8084
Product 7,Dealer Group 4,2018,12,49,,15
Product 6,Dealer Group 7,2018,12,49,,1620
Product 4,Dealer Group 7,2018,12,49,,831
Product 2,Dealer Group 6,2018,12,49,,55
Product 5,Dealer Group 8,2018,12,49,,1341
Product 4,Dealer Group 1,2018,12,49,,962
Product 6,Dealer Group 5,2018,12,49,,0
Product 4,Dealer Group 8,2018,12,49,,2081
Product 5,Dealer Group 7,2018,12,49,,3328
Product 3,Dealer Group 2,2018,12,49,,3319
Product 5,Dealer Group 1,2018,12,49,,3588
Product 7,Dealer Group 7,2018,12,49,,424
Product 6,Dealer Group 1,2018,12,49,,1687
Product 2,Dealer Group 4,2018,12,49,,93
Product 3,Dealer Group 4,2018,12,49,,163
Product 5,Dealer Group 6,2018,12,49,,74
Product 2,Dealer Group 1,2018,12,49,,0
Product 9,Dealer Group 2,2018,12,49,,0
Product 3,Dealer Group 7,2018,12,49,,1966
Product 5,Dealer Group 2,2018,12,49,,1086
Product 7,Dealer Group 8,2018,12,49,,484
Product 2,Dealer Group 7,2018,12,49,,892
Product 4,Dealer Group 2,2018,12,49,,1225
Product 4,Dealer Group 6,2018,12,49,,26
Product 5,Dealer Group 5,2018,12,49,,0
Product 2,Dealer Group 2,2018,12,49,,2836
Product 3,Dealer Group 6,2018,12,49,,100
Product 4,Dealer Group 4,2018,12,49,,4
Product 6,Dealer Group 6,2018,12,49,,34
Product 1,Dealer Group 1,2018,12,49,,0
Product 2,Dealer Group 8,2018,12,49,,5333
Product 5,Dealer Group 4,2018,12,49,,65
Product 7,Dealer Group 1,2018,12,49,,1585
Product 6,Dealer Group 4,2018,12,49,,72
Product 3,Dealer Group 1,2018,12,49,,1092
Product 6,Dealer Group 2,2018,12,49,,2032
Product 3,Dealer Group 8,2018,12,49,,5296
Product 9,Dealer Group 7,2018,12,50,,0
Product 2,Dealer Group 7,2018,12,50,,1339
Product 4,Dealer Group 2,2018,12,50,,1551
Product 9,Dealer Group 4,2018,12,50,,0
Product 9,Dealer Group 8,2018,12,50,,0
Product 6,Dealer Group 5,2018,12,50,,0
Product 5,Dealer Group 1,2018,12,50,,1101
Product 4,Dealer Group 6,2018,12,50,,51
Product 7,Dealer Group 7,2018,12,50,,364
Product 9,Dealer Group 1,2018,12,50,,0
Product 4,Dealer Group 4,2018,12,50,,16
Product 5,Dealer Group 4,2018,12,50,,79
Product 9,Dealer Group 2,2018,12,50,,0
Product 3,Dealer Group 4,2018,12,50,,264
Product 5,Dealer Group 5,2018,12,50,,0
Product 2,Dealer Group 2,2018,12,50,,3583
Product 7,Dealer Group 5,2018,12,50,,0
Product 2,Dealer Group 1,2018,12,50,,0
Product 1,Dealer Group 1,2018,12,50,,0
Product 6,Dealer Group 6,2018,12,50,,19
Product 3,Dealer Group 7,2018,12,50,,2275
Product 5,Dealer Group 6,2018,12,50,,113
Product 6,Dealer Group 8,2018,12,50,,8612
Product 4,Dealer Group 7,2018,12,50,,879
Product 7,Dealer Group 4,2018,12,50,,7
Product 2,Dealer Group 5,2018,12,50,,0
Product 2,Dealer Group 8,2018,12,50,,6079
Product 6,Dealer Group 1,2018,12,50,,3972
Product 2,Dealer Group 4,2018,12,50,,162
Product 7,Dealer Group 8,2018,12,50,,725
Product 7,Dealer Group 1,2018,12,50,,1836
Product 4,Dealer Group 8,2018,12,50,,2173
Product 5,Dealer Group 8,2018,12,50,,1301
Product 6,Dealer Group 4,2018,12,50,,86
Product 6,Dealer Group 2,2018,12,50,,2374
Product 3,Dealer Group 6,2018,12,50,,103
Product 7,Dealer Group 6,2018,12,50,,112
Product 5,Dealer Group 7,2018,12,50,,3793
Product 4,Dealer Group 1,2018,12,50,,1047
Product 4,Dealer Group 5,2018,12,50,,0
Product 3,Dealer Group 8,2018,12,50,,6092
Product 5,Dealer Group 2,2018,12,50,,1582
Product 9,Dealer Group 6,2018,12,50,,0
Product 3,Dealer Group 2,2018,12,50,,4395
Product 6,Dealer Group 7,2018,12,50,,1769
Product 3,Dealer Group 1,2018,12,50,,1475
Product 7,Dealer Group 2,2018,12,50,,5749
Product 2,Dealer Group 6,2018,12,50,,33
Product 3,Dealer Group 2,2018,12,51,,6437
Product 4,Dealer Group 7,2018,12,51,,1122
Product 9,Dealer Group 8,2018,12,51,,0
Product 3,Dealer Group 4,2018,12,51,,268
Product 4,Dealer Group 4,2018,12,51,,1
Product 9,Dealer Group 6,2018,12,51,,0
Product 5,Dealer Group 6,2018,12,51,,179
Product 7,Dealer Group 2,2018,12,51,,6499
Product 5,Dealer Group 4,2018,12,51,,110
Product 6,Dealer Group 6,2018,12,51,,25
Product 1,Dealer Group 1,2018,12,51,,0
Product 9,Dealer Group 2,2018,12,51,,0
Product 5,Dealer Group 1,2018,12,51,,2187
Product 2,Dealer Group 7,2018,12,51,,2100
Product 6,Dealer Group 8,2018,12,51,,11379
Product 9,Dealer Group 1,2018,12,51,,0
Product 3,Dealer Group 1,2018,12,51,,1880
Product 5,Dealer Group 5,2018,12,51,,0
Product 5,Dealer Group 7,2018,12,51,,6054
Product 6,Dealer Group 1,2018,12,51,,540
Product 2,Dealer Group 1,2018,12,51,,0
Product 9,Dealer Group 7,2018,12,51,,0
Product 7,Dealer Group 4,2018,12,51,,16
Product 3,Dealer Group 7,2018,12,51,,3246
Product 6,Dealer Group 2,2018,12,51,,2845
Product 6,Dealer Group 5,2018,12,51,,0
Product 7,Dealer Group 7,2018,12,51,,1473
Product 7,Dealer Group 8,2018,12,51,,1174
Product 7,Dealer Group 1,2018,12,51,,2083
Product 4,Dealer Group 2,2018,12,51,,2088
Product 2,Dealer Group 6,2018,12,51,,92
Product 4,Dealer Group 1,2018,12,51,,1125
Product 5,Dealer Group 2,2018,12,51,,1823
Product 4,Dealer Group 6,2018,12,51,,75
Product 3,Dealer Group 6,2018,12,51,,76
Product 6,Dealer Group 7,2018,12,51,,2891
Product 2,Dealer Group 8,2018,12,51,,8226
Product 4,Dealer Group 5,2018,12,51,,0
Product 2,Dealer Group 5,2018,12,51,,0
Product 2,Dealer Group 4,2018,12,51,,172
Product 7,Dealer Group 5,2018,12,51,,0
Product 4,Dealer Group 8,2018,12,51,,2815
Product 6,Dealer Group 4,2018,12,51,,112
Product 5,Dealer Group 8,2018,12,51,,1128
Product 7,Dealer Group 6,2018,12,51,,101
Product 3,Dealer Group 8,2018,12,51,,8484
Product 2,Dealer Group 2,2018,12,51,,3392
Product 9,Dealer Group 4,2018,12,51,,0
Product 4,Dealer Group 6,2018,12,52,,72
Product 5,Dealer Group 5,2018,12,52,,0
Product 5,Dealer Group 7,2018,12,52,,4618
Product 6,Dealer Group 4,2018,12,52,,68
Product 2,Dealer Group 5,2018,12,52,,0
Product 3,Dealer Group 2,2018,12,52,,5904
Product 2,Dealer Group 8,2018,12,52,,8337
Product 7,Dealer Group 8,2018,12,52,,1471
Product 2,Dealer Group 2,2018,12,52,,3934
Product 4,Dealer Group 4,2018,12,52,,2
Product 7,Dealer Group 5,2018,12,52,,0
Product 5,Dealer Group 8,2018,12,52,,411
Product 3,Dealer Group 4,2018,12,52,,150
Product 5,Dealer Group 4,2018,12,52,,85
Product 6,Dealer Group 5,2018,12,52,,0
Product 4,Dealer Group 1,2018,12,52,,223
Product 3,Dealer Group 8,2018,12,52,,10013
Product 7,Dealer Group 4,2018,12,52,,17
Product 6,Dealer Group 2,2018,12,52,,2750
Product 3,Dealer Group 6,2018,12,52,,169
Product 6,Dealer Group 1,2018,12,52,,59
Product 6,Dealer Group 6,2018,12,52,,51
Product 9,Dealer Group 7,2018,12,52,,0
Product 7,Dealer Group 1,2018,12,52,,1073
Product 4,Dealer Group 2,2018,12,52,,1945
Product 9,Dealer Group 2,2018,12,52,,0
Product 7,Dealer Group 2,2018,12,52,,5467
Product 9,Dealer Group 1,2018,12,52,,0
Product 2,Dealer Group 1,2018,12,52,,0
Product 9,Dealer Group 4,2018,12,52,,0
Product 3,Dealer Group 1,2018,12,52,,821
Product 2,Dealer Group 4,2018,12,52,,96
Product 7,Dealer Group 6,2018,12,52,,88
Product 5,Dealer Group 6,2018,12,52,,138
Product 2,Dealer Group 6,2018,12,52,,243
Product 9,Dealer Group 6,2018,12,52,,0
Product 9,Dealer Group 8,2018,12,52,,0
Product 5,Dealer Group 1,2018,12,52,,1149
Product 6,Dealer Group 8,2018,12,52,,11937
Product 5,Dealer Group 2,2018,12,52,,1598
Product 4,Dealer Group 7,2018,12,52,,779
Product 6,Dealer Group 7,2018,12,52,,2982
Product 4,Dealer Group 5,2018,12,52,,0
Product 2,Dealer Group 7,2018,12,52,,1658
Product 3,Dealer Group 7,2018,12,52,,3000
Product 7,Dealer Group 7,2018,12,52,,1332
Product 4,Dealer Group 8,2018,12,52,,2829
Product 1,Dealer Group 1,2018,12,52,,0
Product 9,Dealer Group 4,2019,1,2,,0
Product 4,Dealer Group 8,2019,1,2,,1122
Product 7,Dealer Group 1,2019,1,2,,701
Product 6,Dealer Group 4,2019,1,2,,40
Product 7,Dealer Group 8,2019,1,2,,669
Product 4,Dealer Group 5,2019,1,2,,0
Product 5,Dealer Group 7,2019,1,2,,2031
Product 2,Dealer Group 4,2019,1,2,,75
Product 6,Dealer Group 7,2019,1,2,,1389
Product 3,Dealer Group 4,2019,1,2,,130
Product 1,Dealer Group 1,2019,1,2,,0
Product 3,Dealer Group 2,2019,1,2,,3102
Product 7,Dealer Group 4,2019,1,2,,12
Product 3,Dealer Group 8,2019,1,2,,5442
Product 6,Dealer Group 8,2019,1,2,,6957
Product 5,Dealer Group 1,2019,1,2,,26
Product 4,Dealer Group 7,2019,1,2,,591
Product 2,Dealer Group 8,2019,1,2,,4550
Product 7,Dealer Group 6,2019,1,2,,81
Product 9,Dealer Group 6,2019,1,2,,0
Product 9,Dealer Group 1,2019,1,2,,0
Product 2,Dealer Group 6,2019,1,2,,55
Product 9,Dealer Group 8,2019,1,2,,0
Product 4,Dealer Group 1,2019,1,2,,474
Product 5,Dealer Group 2,2019,1,2,,1050
Product 6,Dealer Group 6,2019,1,2,,47
Product 2,Dealer Group 2,2019,1,2,,1848
Product 6,Dealer Group 1,2019,1,2,,1352
Product 5,Dealer Group 5,2019,1,2,,0
Product 5,Dealer Group 6,2019,1,2,,32
Product 9,Dealer Group 2,2019,1,2,,0
Product 2,Dealer Group 5,2019,1,2,,0
Product 3,Dealer Group 7,2019,1,2,,1530
Product 6,Dealer Group 5,2019,1,2,,0
Product 9,Dealer Group 7,2019,1,2,,0
Product 5,Dealer Group 8,2019,1,2,,3
Product 3,Dealer Group 1,2019,1,2,,604
Product 4,Dealer Group 2,2019,1,2,,1289
Product 4,Dealer Group 6,2019,1,2,,36
Product 6,Dealer Group 2,2019,1,2,,1827
Product 2,Dealer Group 7,2019,1,2,,1425
Product 7,Dealer Group 7,2019,1,2,,275
Product 4,Dealer Group 4,2019,1,2,,-1
Product 2,Dealer Group 1,2019,1,2,,0
Product 7,Dealer Group 2,2019,1,2,,2871
Product 5,Dealer Group 4,2019,1,2,,58
Product 7,Dealer Group 5,2019,1,2,,0
Product 3,Dealer Group 6,2019,1,2,,119
Product 2,Dealer Group 2,2019,1,3,,1466
Product 3,Dealer Group 6,2019,1,3,,190
Product 6,Dealer Group 1,2019,1,3,,473
Product 7,Dealer Group 8,2019,1,3,,713
Product 5,Dealer Group 2,2019,1,3,,840
Product 9,Dealer Group 2,2019,1,3,,0
Product 5,Dealer Group 6,2019,1,3,,72
Product 7,Dealer Group 6,2019,1,3,,56
Product 5,Dealer Group 7,2019,1,3,,1824
Product 7,Dealer Group 7,2019,1,3,,272
Product 5,Dealer Group 1,2019,1,3,,247
Product 2,Dealer Group 7,2019,1,3,,1519
Product 7,Dealer Group 2,2019,1,3,,2855
Product 2,Dealer Group 4,2019,1,3,,79
Product 6,Dealer Group 7,2019,1,3,,1518
Product 3,Dealer Group 1,2019,1,3,,503
Product 2,Dealer Group 8,2019,1,3,,4818
Product 1,Dealer Group 1,2019,1,3,,0
Product 6,Dealer Group 4,2019,1,3,,47
Product 3,Dealer Group 8,2019,1,3,,5288
Product 3,Dealer Group 7,2019,1,3,,1569
Product 7,Dealer Group 4,2019,1,3,,7
Product 6,Dealer Group 5,2019,1,3,,0
Product 5,Dealer Group 8,2019,1,3,,103
Product 4,Dealer Group 1,2019,1,3,,369
Product 3,Dealer Group 2,2019,1,3,,2683
Product 3,Dealer Group 4,2019,1,3,,171
Product 5,Dealer Group 4,2019,1,3,,55
Product 2,Dealer Group 6,2019,1,3,,176
